MARKIT Ticker,Currency,Sen/Sub,Doc Clause,RED Code,IsDefaulted,Defaulted Recovery Rate,Phoenix Reference Entity ID,Name,Country,Moodys,S&P,Moodys Industries,S&P Industries,CreditIndex,Series,Version (hardcoded),Credit Index Mapping,Recovery,Quote Date,TRACS ID,Yr 1,Yr 2,Yr 3,Yr 4,Yr 5,Yr 6,Yr 7,Yr 8,Yr 9,Yr 10
AA,USD,Senior,Excluded,014B98,FALSE,,10043,Alcoa Inc.,US,Baa1,BBB+,Mining_ Steel_ Iron and Non-Precious Metals,Steel,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,219729,141.8,164.4,181.1,198.5,215,223.9511752,232.9,240.4091634,247.8786519,255.3
HESS,USD,Senior,NULL,46A89Q,FALSE,,10061,Hess Corporation,US,Baa2,BBB-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,378,67,77.7,86.9,96.3,106.1,108.8195524,110.8,113.5910022,115.7534239,117.3
AEP,USD,Senior,NULL,027A8A,FALSE,,10066,AMERICAN ELECTRIC POWER COMPANY_ INC.,US,Baa2,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.3875,9/11/2009,118667,35.9,40.7,48.1,55.9,61.5,63.82116808,65.4,67.24214884,68.53227681,69.3
AEP,USD,Senior,Excluded,027A8A,FALSE,,10066,AMERICAN ELECTRIC POWER COMPANY_ INC.,US,Baa2,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.3875,9/11/2009,118667,35.9,40.7,48.1,55.9,61.5,63.82116808,65.4,67.24214884,68.53227681,69.3
T,USD,Senior,NULL,001AEC,FALSE,,10118,AT&T Corp.,US,A2,A,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,503,12.2,23,28,31.9,35.6,37.61600994,39.3,42.20244924,44.970934,47.6
BACORP,USD,Senior,NULL,0G655D,FALSE,,10142,Bank of America Corporation,US,Aa2,AA,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.40889,9/11/2009,82207,100.7,102.9,108.7,118.8,127.3,127.853866,128.1,128.9810073,129.6118685,130
BACORP,USD,Senior,Excluded,0G655D,FALSE,,10142,Bank of America Corporation,US,Aa2,AA,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.40889,9/11/2009,82207,100.7,102.9,108.7,118.8,127.3,127.853866,128.1,128.9810073,129.6118685,130
NULL,USD,Senior,NULL,06DG91,FALSE,,10145,BARRICK GOLD CORPORATION,CA,Baa1,A-,Diversified Natural resources_ Precious Metals and Minerals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.395,9/11/2009,44916,52.1,54.8,64.5,73.30870784,82.3,85.1664894,87.4,91.97192725,96.2387726,100.2
BYIF,EUR,Senior,NULL,0H99A3,FALSE,,10151,Bayer Aktiengesellschaft,DE,A3,A-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.iTraxx Europe,0.4,9/11/2009,412765,26.7,34.1,40.8,45.7,50.6,53.81086521,56.6,58.86489778,60.72591559,62.2
BMW,EUR,Senior,NULL,0H99B7,FALSE,,10152,Bayerische Motoren Werke Aktiengesellschaft,DE,A1,A+,Automobile,Automotive,,,,s9.iTraxx Europe,0.39778,9/11/2009,143825,46.6,60.1,76.4,86.1,95.6,99.57962812,102.9,106.9747715,110.5705716,113.7
JPM-BSCL,USD,Senior,NULL,07ABF3,FALSE,,10156,The Bear Stearns Companies LLC,US,N.A.,N.A.,Finance,Brokers_ Dealers & Investment Houses,,,,s9.DJ CDX.NA.IG,0.375,9/11/2009,44362,44.1,48.8,52.9,59.20708452,65.2,65.64028153,65,67.07921949,68.63714649,69.7
BRITEL-BritTel,EUR,Senior,NULL,GH6DA2,FALSE,,10211,BRITISH TELECOMMUNICATIONS public limited company,GB,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.39286,9/11/2009,432898,60.4,79.6,100.7,116.3,134.8,141.7205449,148.6,155.3477076,162.0195917,168.6
BHP,USD,Senior,NULL,08GE66,FALSE,,10213,BHP BILLITON LIMITED,AU,A1,A+,Mining_ Steel_ Iron and Non-Precious Metals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.38876,9/11/2009,395298,25,29.6,42.3,51.6,59.3,61.55655253,63.1,65.34071532,67.09985725,68.4
BRK-BRLF,USD,Senior,NULL,1D39H2,FALSE,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,1346,40.2,45.2,45.5,52.5,59.1,61.16846113,62.5,64.07144468,65.09452781,65.6
BRK-BRLF,USD,Senior,Excluded,1D39H2,FALSE,,10220,Burlington Northern Santa Fe_ LLC,US,Baa1,BBB,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,1346,40.2,45.2,45.5,52.5,59.1,61.16846113,62.5,64.07144468,65.09452781,65.6
NULL,USD,Senior,NULL,7B7589,FALSE,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,9/11/2009,395506,35.89789858,42.1,48.8,53.77185487,58.28764,62.35960513,66,70.16700986,74.03113506,77.59237558
NULL,USD,Senior,Excluded,7B7589,FALSE,,10225,Progress Energy_ Inc.,US,Baa2,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.393809524,9/11/2009,395506,35.89789858,42.1,48.8,53.77185487,58.28764,62.35960513,66,70.16700986,74.03113506,77.59237558
ITV-Carlton,EUR,Senior,NULL,GHA96M,FALSE,,10247,CARLTON COMMUNICATIONS LIMITED,GB,N.A.,N.A.,Broadcasting and Entertainment,Radio & Television,,,,s9.iTraxx Europe,0.4,9/11/2009,1539,150.2,204.3,272.5,332.3,384.5,393.5491949,402.5,407.9234249,413.1914466,418.3
CVX,USD,Senior,NULL,17CDCH,FALSE,,10277,Chevron Corporation,US,WR,AA,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,6187,25.7,30,34,37.8,41.5,43.42444644,44.9,47.01550826,48.84573655,50.4
CCE,USD,Senior,NULL,1AA33A,FALSE,,10299,Coca-Cola Enterprises Inc.,US,A3,A,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.DJ CDX.NA.IG,0.38958,9/11/2009,1839,26.4,21.9,28,34.8,39.5,40.89533026,41.8,43.19061426,44.25189165,45
CAINC,USD,Senior,NULL,138DAS,FALSE,,10315,CA Inc,US,Ba1,BB+,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,137666,24.30142778,28.5,36.4,41.4,47.2,48.51849554,49.2,50.42488742,51.216766,51.6
NULL,USD,Senior,NULL,225DGF,FALSE,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,9/11/2009,311316,27.09604217,31.77744159,36.22190103,40.4294205,44.4,46.67447215,48.5,51.56212088,54.40166743,57.01863963
NULL,USD,Senior,Excluded,225DGF,FALSE,,10320,ConAgra Foods_ Inc.,US,Baa2,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.395454545,9/11/2009,311316,27.09604217,31.77744159,36.22190103,40.4294205,44.4,46.67447215,48.5,51.56212088,54.40166743,57.01863963
NULL,USD,Senior,NULL,138A48,FALSE,,10352,CSX Corporation,US,Baa3,BBB-,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.392,9/11/2009,173151,38.69119535,45.37589632,51.72226408,57.73029864,63.4,68.73136815,73.7244031,78.37910484,82.69547337,86.6735087
NULL,USD,Senior,Excluded,138A48,FALSE,,10352,CSX Corporation,US,Baa3,BBB-,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.392,9/11/2009,173151,38.69119535,45.37589632,51.72226408,57.73029864,63.4,68.73136815,73.7244031,78.37910484,82.69547337,86.6735087
NULL,USD,Senior,NULL,2F4123,FALSE,,10354,Cummins Inc.,US,Baa3,BBB,Cargo Transport,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.396666667,9/11/2009,390852,48.5,55.27388655,61.17457363,66.23797389,70.5,72.61512966,73.8,78.45947466,82.7802692,86.7623836
NULL,EUR,Senior,NULL,DE7C9Q,FALSE,,10361,Daimler AG,DE,A3,A-,Automobile,Automotive,,,,s9.iTraxx Europe,0.395217391,9/11/2009,61709,51.4,67.9,83.9,94.41117949,104.8,109.2199259,113,117.2602205,120.9576378,124.1
NULL,USD,Senior,NULL,26ACEG,FALSE,,10368,Delhaize America_ LLC,US,Baa3,BB+,Grocery,Food / Drug retailers,,,,s9.DJ CDX.NA.IG,0.396153846,9/11/2009,136844,37.28757154,43.72976759,49.84590435,55.63598182,61.1,66.2379589,71.0498585,75.53569882,79.69547986,83.5292016
STOL,EUR,Senior,NULL,RZC53V,FALSE,,10373,Statoil ASA,NO,Aa2,AA-,Oil and Gas,Oil & Gas,,,,s9.iTraxx Europe,0.4,9/11/2009,550477,36,47.6,54.3,59.3,64.2,66.58987496,68.2,69.82953893,70.85131937,71.3,
DT,EUR,Senior,NULL,2H66BC,FALSE,,10381,Deutsche Telekom AG,DE,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.4,9/11/2009,151361,42.2,53.6,63.8,71.5,78.3,83.46223219,88,91.76051952,94.91943571,97.5,
NULL,USD,Senior,NULL,2I6597,FALSE,,10395,The Dow Chemical Company,US,A3     *-,A-     *-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,2302,101.0078633,110.5527446,119.6330612,128.248813,136.4,144.0866222,151.3086796,158.0661722,164.3591,170.1874631,
NULL,USD,Senior,Excluded,2I6597,FALSE,,10395,The Dow Chemical Company,US,A3     *-,A-     *-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,2302,101.0078633,110.5527446,119.6330612,128.248813,136.4,144.0866222,151.3086796,158.0661722,164.3591,170.1874631,
NULL,USD,Senior,NULL,2F664B,FALSE,,10398,D.R. Horton_ Inc.,US,Ba2,BB,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.394117647,9/11/2009,169478,144,158.0031795,172.3339851,186.9477982,201.8,203.1336702,204,208.1910141,212.0880439,215.6910892,
EMN,USD,Senior,NULL,29EB75,FALSE,,10416,Eastman Chemical Company,US,Baa2,BBB,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,2393,24.7,29.8,35,43.3,50.2,52.94145498,55.2,62.09271721,69.10742647,76.2,
EMN,USD,Senior,Excluded,29EB75,FALSE,,10416,Eastman Chemical Company,US,Baa2,BBB,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,2393,24.7,29.8,35,43.3,50.2,52.94145498,55.2,62.09271721,69.10742647,76.2,
EDF,EUR,Senior,NULL,FHBD4H,FALSE,,10430,ELECTRICITE DE FRANCE,FR,Aa1,AA-,Utilities,Utilities,,,,s9.iTraxx Europe,0.4,9/11/2009,2421,20.4,25.4,30.6,36.5,41.2,43.77458367,46,47.61428112,48.87537935,49.8,
ELTLX,EUR,Senior,NULL,0B11AH,FALSE,,10431,Aktiebolaget Electrolux,SE,WR,BBB+,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Home Furnishings,,,,s9.iTraxx Europe,0.4,9/11/2009,412587,34.5,43.5,49.8,58.4,66.4,69.78676484,72.5,75.49967533,77.9928649,80,
FRTEL,EUR,Senior,NULL,3I68EX,FALSE,,10516,FRANCE TELECOM,FR,A3,A-,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.40111,9/11/2009,2757,25.5,33.2,39.9,46.9,53.4,58.77800758,64,67.99820703,71.69802344,75.1,
DEXBB-AGM,USD,Senior,NULL,348DFY,FALSE,,10523,Assured Guaranty Municipal Corp.,US,Aaa    *-,N.A.,Insurance,Insurance,,,,s9.DJ CDX.NA.IG,0.28622,9/11/2009,2619,785.5,740.1,726.9,727.2,732.6,706.9769514,680.8,671.8621384,662.591521,653,
GASSM,EUR,Senior,NULL,EJ9DCN,FALSE,,10527,GAS NATURAL SDG_ S.A.,ES,WR,A      *-,Utilities,Utilities,,,,s9.iTraxx Europe,0.40833,9/11/2009,,,64,80.6,92.1,98,104.9,107.7976126,109.8,112.1189239,113.740934,114.7
HOV,USD,Senior,NULL,4I66CF,FALSE,,10602,Hovnanian Enterprises_ Inc.,US,N.A.,B-,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.30333,9/11/2009,395393,732.8,832.7,924.7,1047.4,1070.3,1038.027311,1005,982.6664181,959.7576505,936.3,
NULL,USD,Senior,NULL,49EB20,FALSE,,10612,International Business Machines Corporation,US,A1,A+,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.3936,9/11/2009,3409,21.54257407,25.26449748,28.79804294,32.14321044,35.3,39.22471751,43.1,45.82118371,48.34457456,50.67017254,
NULL,USD,Senior,Excluded,49EB20,FALSE,,10612,International Business Machines Corporation,US,A1,A+,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.3936,9/11/2009,3409,21.54257407,25.26449748,28.79804294,32.14321044,35.3,39.22471751,43.1,45.82118371,48.34457456,50.67017254,
AKZO-ICILD,EUR,Senior,NULL,GKB89Z,FALSE,,10613,IMPERIAL CHEMICAL INDUSTRIES LIMITED,GB,Baa2   *+,A-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.iTraxx Europe,0.4,9/11/2009,131076,10.8,13.3,16.7,19.8,22.2,24.01313496,25.7,26.71551947,27.54623223,28.2,
NULL,USD,Senior,NULL,4CECCQ,FALSE,,10661,KB Home,US,Ba2,BB,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.394117647,9/11/2009,395425,343.7088256,348.5226219,353.0924164,357.4182091,361.5,365.337789,368.9315763,372.2813617,375.3871452,378.248927
MCLTHY,USD,Senior,NULL,5CGDCH,FALSE,,10676,The McClatchy Company,US,B1,BBB+   *-,Printing and Publishing,Publishing,,,,s9.DJ CDX.NA.IG,0.23667,9/11/2009,273975,874.8,1238.1,1376,1404.1,1417,1356.792007,1295.4,1260.187063,1224.173698,1187.4
MCLTHY,USD,Senior,Excluded,5CGDCH,FALSE,,10676,The McClatchy Company,US,B1,BBB+   *-,Printing and Publishing,Publishing,,,,s9.DJ CDX.NA.IG,0.23667,9/11/2009,273975,874.8,1238.1,1376,1404.1,1417,1356.792007,1295.4,1260.187063,1224.173698,1187.4
NULL,EUR,Senior,NULL,5F04AD,FALSE,,10680,Koninklijke Ahold N.V.,NL,Baa3,BBB-,Grocery,Food / Drug retailers,,,,s9.iTraxx Europe,0.395,9/11/2009,789361,47.6,65.4,73.7,81.22005286,88.2,92.04402808,95.3,98.30731773,100.8008436,102.8
PHG,EUR,Senior,NULL,5F04B9,FALSE,,10681,Koninklijke Philips Electronics N.V.,NL,A3,A-,Electronics,Electronics / Electrical,,,,s9.iTraxx Europe,0.394,9/11/2009,395431,23.6,29.6,33.9,40.7,45.9,49.91145363,53.7,56.83964395,59.70522807,62.3
KPN,EUR,Senior,NULL,NR6BGI,FALSE,,10685,Koninklijke KPN N.V.,NL,Baa2,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.398,9/11/2009,137599,25.6,33.8,42,50.7,57.8,62.70126038,67.3,71.15097996,74.64926148,77.8
KR,USD,Senior,NULL,5F1148,FALSE,,10687,THE KROGER CO.,US,Baa2,BBB-,Grocery,Food / Drug retailers,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,3700,50.9,58.5,66.1,76.6,83.4,86.98116491,90,92.4471005,94.37299468,95.8
KR,USD,Senior,Excluded,5F1148,FALSE,,10687,THE KROGER CO.,US,Baa2,BBB-,Grocery,Food / Drug retailers,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,3700,50.9,58.5,66.1,76.6,83.4,86.98116491,90,92.4471005,94.37299468,95.8
LTD,USD,Senior,NULL,8GB68R,FALSE,,10708,Limited Brands_ Inc.,US,Baa3,BBB-,Retail Stores,Retailers (except food & drugs),,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,736650,178.3,203.2,231.6,260.8,280.4,285.9926873,291.5,296.4687138,301.3368471,306.1
LTD,USD,Senior,Excluded,8GB68R,FALSE,,10708,Limited Brands_ Inc.,US,Baa3,BBB-,Retail Stores,Retailers (except food & drugs),,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,736650,178.3,203.2,231.6,260.8,280.4,285.9926873,291.5,296.4687138,301.3368471,306.1
MYG,USD,Senior,NULL,5CFDEB,FALSE,,10734,Maytag Corporation,US,WR,BB+    *,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Electronics / Electrical,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,52729,43.9,45.5,48.4,52.6,56.6,54.12647402,50.3,47.16530127,43.10472802,38.2
NULL,USD,Senior,NULL,5D8148,FALSE,,10737,McDonald's Corporation,US,A3,A,Personal_ Food and Miscellaneous Services,Food Service,,,,s9.DJ CDX.NA.IG,0.395652174,9/11/2009,3988,18.91840782,22.18695246,25.29006603,28.22774855,31,33.60682039,36.04820972,38.32416798,40.43469518,42.37979132
NULL,USD,Senior,Excluded,5D8148,FALSE,,10737,McDonald's Corporation,US,A3,A,Personal_ Food and Miscellaneous Services,Food Service,,,,s9.DJ CDX.NA.IG,0.395652174,9/11/2009,3988,18.91840782,22.18695246,25.29006603,28.22774855,31,33.60682039,36.04820972,38.32416798,40.43469518,42.37979132
NULL,USD,Senior,NULL,5E919G,FALSE,,10747,Merrill Lynch & Co._ Inc.,US,A2,A,Finance,Brokers_ Dealers & Investment Houses,,,,s9.DJ CDX.NA.IG,0.395238095,9/11/2009,44327,121.9000275,126.1037798,130.1,135.9973648,141.8,145.2798893,148.5457093,151.5974601,154.4351418,157.0587541
NULL,USD,Senior,NULL,6BABCA,FALSE,,10814,Nordstrom_ Inc.,US,Baa1,A-,Retail Stores,Retailers (except food & drugs),,,,s9.DJ CDX.NA.IG,0.395454545,9/11/2009,336714,74.26293766,92.43387779,102.0654712,118.434668,135.3577139,140.0168415,144.5317509,150.8081041,156.9999793,163.0933671
NULL,USD,Senior,Excluded,6BABCA,FALSE,,10814,Nordstrom_ Inc.,US,Baa1,A-,Retail Stores,Retailers (except food & drugs),,,,s9.DJ CDX.NA.IG,0.395454545,9/11/2009,336714,74.26293766,92.43387779,102.0654712,118.434668,135.3577139,140.0168415,144.5317509,150.8081041,156.9999793,163.0933671
NULL,USD,Senior,NULL,6CFGE3,FALSE,,10831,NOVA CHEMICALS CORPORATION,CA,Ba3,B+,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.391666667,9/11/2009,4611,205.9573,301.9422676,343.5629188,362.8204662,381.4354875,381.3756171,381.1745163,382.3060667,383.2480333,383.9957483,
OLN,USD,Senior,NULL,6E86CB,FALSE,,10851,Olin Corporation,US,Ba1,BB+,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,419142,85.8,92.5,96.7,110.7,129.7,134.286474,138.5,146.3696242,153.8014925,160.8,
PCG-PacGas+Elec,USD,Senior,NULL,6FD738,FALSE,,10871,PACIFIC GAS AND ELECTRIC COMPANY,US,A3,BBB+,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,4750,91.3,91.4,89.3,104,109.9,111.6052505,113.1,115.2042229,117.1372465,118.9,
PSON,EUR,Senior,NULL,7H5516,FALSE,,10881,PEARSON plc,GB,Baa1,BBB+,Printing and Publishing,Publishing,,,,s9.iTraxx Europe,0.4,9/11/2009,55480,36,35.2,42.4,48.5,53.8,57.59641429,61,64.06332821,66.75992672,69.1,
MO,USD,Senior,NULL,0C4291,FALSE,,10901,Altria Group_ Inc.,US,Baa1,BBB+,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,395271,68.9,76.8,86.5,96.6,105.2,113.0592161,120.6,129.4626016,138.1381263,146.6,
MO,USD,Senior,Excluded,0C4291,FALSE,,10901,Altria Group_ Inc.,US,Baa1,BBB+,Beverage_ Food and Tobacco,Beverage & Tobacco,,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,395271,68.9,76.8,86.5,96.6,105.2,113.0592161,120.6,129.4626016,138.1381263,146.6,
PG,USD,Senior,NULL,7B6989,FALSE,,10934,The Procter & Gamble Company,US,Aa3,AA-,Personal and NonDurable Consumer Products (Manufacturing only),Cosmetics / Toiletries,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,5118,24.4,35.3,39.5,42.8,46.5,49.72393005,52.6,54.7336996,56.49524122,57.9,
NULL,USD,Senior,NULL,7CA622,FALSE,,10957,Raytheon Company,US,Baa1,BBB+,Aerospace and Defence,Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,5269,29.90328978,35.06969905,39.97462051,44.61805416,49,51.49856722,53.5,55.49215523,57.0861739,58.3,
NULL,USD,Senior,Excluded,7CA622,FALSE,,10957,Raytheon Company,US,Baa1,BBB+,Aerospace and Defence,Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,5269,29.90328978,35.06969905,39.97462051,44.61805416,49,51.49856722,53.5,55.49215523,57.0861739,58.3,
CNP,USD,Senior,NULL,1G69H2,FALSE,,10960,CenterPoint Energy_ Inc.,US,Ba1,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.388,9/11/2009,,,96.18310213,99.5,110.7,115.5,127.9,128.4057319,128.6,131.2838183,133.7838774,136.1
RENAUL,EUR,Senior,NULL,7CEFDA,FALSE,,10963,RENAULT,FR,Baa1,BBB+,Automobile,Automotive,,,,s9.iTraxx Europe,0.39818,9/11/2009,142219,159.1,223.8,260.3,279.7,300.8,307.491113,314.1,318.9488628,323.6835411,328.3,
REP,EUR,Senior,NULL,7D628Z,FALSE,,10964,REPSOL YPF S.A.,ES,Baa1,BBB,Oil and Gas,Oil & Gas,,,,s9.iTraxx Europe,0.38889,9/11/2009,81877,70.4,81.6,90.6,97.5,104,106.5706093,108.4,110.2623944,111.4571298,112,
ROH,USD,Senior,NULL,7EC8A8,FALSE,,10974,Rohm and Haas Company,US,Baa1   *-,BBB    *,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,56134,73.7,79.3,82.7,91.5,101.5,109.1024661,116.4,122.2907005,127.7569368,132.8,
ROH,USD,Senior,Excluded,7EC8A8,FALSE,,10974,Rohm and Haas Company,US,Baa1   *-,BBB    *,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,56134,73.7,79.3,82.7,91.5,101.5,109.1024661,116.4,122.2907005,127.7569368,132.8,
NULL,EUR,Senior,NULL,8A87AG,FALSE,,11016,Siemens Aktiengesellschaft,DE,A1,AA-,Electronics,Conglomerates,,,,s9.iTraxx Europe,0.3932,9/11/2009,5701,33.2,41.9,54.8,61.8567619,68,71.81938053,75,77.51271696,79.4364565,80.8,
SOCGEN,EUR,Senior,NULL,8B69AP,FALSE,,11026,SOCIETE GENERALE,FR,Aa2,AA-,Banking,Financial Intermediaries,,,,s9.iTraxx Europe,0.4,9/11/2009,5775,44.3,53.5,63.6,76.40902604,85.8,88.11909059,89.7,92.17549694,94.1348725,95.6,
SOCGEN,EUR,Subordinated,NULL,8B69AP,FALSE,,11026,SOCIETE GENERALE,FR,Aa2,AA-,Banking,Financial Intermediaries,,,,s9.iTraxx Europe,0.4,9/11/2009,5775,66.2,80.3,95.7,108.4108899,121.5,123.6112785,125.5,127.6303293,129.5630301,131.3
TELENZ,USD,Senior,NULL,8FGB9F,FALSE,,11079,TELECOM CORPORATION OF NEW ZEALAND LIMITED,NZ,A2,A,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,55357,22.4,26.9,31.2,36.5,40.8,43.51115176,45.9,48.32713453,50.4917688,52.4
TELEFO,EUR,Senior,NULL,8FGCBA,FALSE,,11081,TELEFONICA_ S.A.,ES,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.39,9/11/2009,152279,44.3,54.3,63.2,72.8,79.7,84.8736879,89.4,93.68722659,97.4147015,100.6
TLIASS,EUR,Senior,NULL,W5EDH9,FALSE,,11090,TeliaSonera Aktiebolag,SE,A3,A-,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.4,9/11/2009,395562,23,28.6,35.4,43.2,49.5,54.37995807,59.1,62.86740578,66.36756134,69.6
TELECO,USD,Senior,NULL,8FGFFW,FALSE,,11091,TELSTRA CORPORATION LIMITED,AU,A2,A,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.DJ CDX.NA.IG,0.386,9/11/2009,6168,20.6,28.2,37.5,44.9,51.2,54.27593365,56.9,59.4995331,61.72858031,63.6
NULL,EUR,Senior,NULL,9A6979,FALSE,,11156,UPM-Kymmene Oyj,FI,Baa3,BBB-,Printing and Publishing,Forest Products,,,,s9.iTraxx Europe,0.3964,9/11/2009,90363,109.6,165.8,225.6,251.6535162,273.8,278.7451737,283.6,286.4214788,289.1219675,291.7
MRO,USD,Senior,NULL,5BBDCD,FALSE,,11164,Marathon Oil Corporation,US,Baa1   *-,BBB+   *-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,395451,67.3,76.1,86.4,97.1,106.4,108.9752864,110.6,112.5573072,113.7779586,114.3
NULL,USD,Senior,NULL,9AAA4I,FALSE,,11167,Valero Energy Corporation,US,Baa3   *+,BBB,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.393809524,9/11/2009,6539,143.2285253,166.0121472,183.9130706,200.7642245,217.9369435,220.670075,222.9566189,225.6629557,227.9778279,229.909175
NULL,USD,Senior,Excluded,9AAA4I,FALSE,,11167,Valero Energy Corporation,US,Baa3   *+,BBB,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.393809524,9/11/2009,6539,143.2285253,166.0121472,183.9130706,200.7642245,217.9369435,220.670075,222.9566189,225.6629557,227.9778279,229.909175
NULL,USD,Senior,NULL,9F837C,FALSE,,11211,Weyerhaeuser Company,US,Baa2,BBB,Containers_ Packaging and Glass,Forest Products,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,103380,152.1642157,157.411636,162.4,178.037757,194,202.8353998,211.5611108,220.159122,228.6114221,236.9
NULL,USD,Senior,Excluded,9F837C,FALSE,,11211,Weyerhaeuser Company,US,Baa2,BBB,Containers_ Packaging and Glass,Forest Products,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,103380,152.1642157,157.411636,162.4,178.037757,194,202.8353998,211.5611108,220.159122,228.6114221,236.9
C,USD,Senior,NULL,189BFD,FALSE,,11233,Citigroup Inc.,US,Aa3,AA-,Banking,Financial Intermediaries,,,,s9.DJ CDX.NA.IG,0.40889,9/11/2009,74971,144.7,159.6,177.7,196.1,205.4,207.2272775,208.6,208.3313441,207.5915798,206.4
